"header","digits2","digits6","digits6_des","notes","SICs","SIC_exclu","SIC","SIC_n"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6410","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6411","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6412","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6413","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6414","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6415","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6416","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6417","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6418","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6419","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6420","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6421","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6422","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6423","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6424","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6425","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6426","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6427","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6428","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6429","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6430","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6431","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6432","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6433","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6434","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6435","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6436","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6437","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6438","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6439","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6440","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6441","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6442","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6443","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6444","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6445","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6446","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6447","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6448","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6449","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6450","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6451","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6452","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6453","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6454","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6455","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6456","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6457","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6458","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6459","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6460","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6461","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6462","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6463","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6464","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6465","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6466","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6467","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6468","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6469","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6470","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6471","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6472","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6473","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6474","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6475","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6476","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6477","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6478","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6479","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6480","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6481","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6482","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6483","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6484","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6485","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6486","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6487","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6488","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6489","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6490","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6491","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6492","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6493","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6494","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6495","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6496","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6497","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6498","1"
"FINANCE, INSURANCE, AND REAL ESTATE","70B Insurance","700500","Insurance agents, brokers, and services",,"64",,"6499","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71A Owner-occupied dwellings","710100","Owner-occupied dwellings ............",,,,,
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6500","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6501","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6502","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6503","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6504","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6505","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6506","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6507","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6508","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6509","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6510","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6511","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6512","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6513","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6514","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6515","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6516","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6517","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6518","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6519","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6520","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6521","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6522","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6523","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6524","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6525","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6526","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6527","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6528","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6529","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6530","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6531","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6532","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6533","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6534","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6535","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6536","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6537","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6538","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6539","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6540","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6541","1"
"FINANCE, INSURANCE, AND REAL ESTATE","71B Real estate and royalties","710201","Real estate agents, managers, operators, and lessors",,"65","6552","6542","1"
