"source","destination","flow"
"420800","980003",0
"421000","980003",0
"421100","980003",1
"430100","980003",0
"430200","980003",0
"440001","980003",0
"440002","980003",0
"450100","980003",0
"450200","980003",0
"450300","980003",0
"460100","980003",0
"460200","980003",0
"460300","980003",0
"460400","980003",0
"470100","980003",0
"470200","980003",0
"470300","980003",0.5
"470401","980003",1.6
"470402","980003",0
"470404","980003",0
"470405","980003",0
"470500","980003",0
"480100","980003",0
"480200","980003",0
"480300","980003",0
"480400","980003",0
"480500","980003",0
"480600","980003",0
"490100","980003",0
"490200","980003",0
"490300","980003",0
"490500","980003",0
"490600","980003",0
"490700","980003",0
"490800","980003",0
"500100","980003",0
"500200","980003",0
"500300","980003",0
"500400","980003",3
"510102","980003",1.1
"510103","980003",16.8
"510104","980003",11.5
"510400","980003",30.5
"520100","980003",0
"520200","980003",0
"520300","980003",1
"520400","980003",0
"520500","980003",0
"530200","980003",0
"530300","980003",0
"530400","980003",0
"530500","980003",0
"530700","980003",0
"530800","980003",0
"540100","980003",0
"540200","980003",0
"540300","980003",0.2
"540400","980003",1
"540500","980003",0
"540700","980003",0
"550100","980003",1.8
"550200","980003",2.1
"550300","980003",0
"560100","980003",1.9
"560200","980003",0.7
"560300","980003",11.1
"560500","980003",0
"570100","980003",0
"570200","980003",0
"570300","980003",0
"580100","980003",0.3
"580200","980003",0
"580400","980003",1.6
"580600","980003",0
"580700","980003",1.5
"590100","980003",0
"590200","980003",0
"590301","980003",16.3
"590302","980003",6
"600100","980003",0
"600200","980003",0
"600400","980003",0
"610100","980003",0
"610200","980003",0
"610300","980003",0
"610500","980003",0
"610601","980003",0
"610603","980003",0
"610700","980003",11.5
"620101","980003",0
"620102","980003",0
"620200","980003",0.6
"620300","980003",0
"620400","980003",0
"620500","980003",11.6
"620600","980003",0
"620700","980003",1.1
"620800","980003",0
"620900","980003",0
"621000","980003",0
"621100","980003",0
"630200","980003",0
"630300","980003",36.7
"640101","980003",0
"640102","980003",0
"640104","980003",0.3
"640105","980003",0
"640200","980003",6.1
"640301","980003",0.1
"640302","980003",0
"640400","980003",1.5
"640501","980003",0.7
"640502","980003",0.5
"640503","980003",1
"640504","980003",2.7
"640700","980003",0.6
"640800","980003",0.6
"640900","980003",0
"641000","980003",0
"641100","980003",0
"641200","980003",3.1
"650100","980003",7.4
"650200","980003",2.3
"650300","980003",55.9
"650400","980003",1.1
"650500","980003",44.5
"650600","980003",1.1
"650701","980003",0
"650702","980003",0.9
"660000","980003",674.4
"670000","980003",0
"680100","980003",338.8
"680200","980003",112.9
"680301","980003",66.9
"680302","980003",34.2
"690100","980003",205.2
"690200","980003",2.6
"700100","980003",0
"700200","980003",0
"700300","980003",0
"700400","980003",0
"700500","980003",0
"710100","980003",0
"710201","980003",208.1
"710202","980003",0
"720100","980003",117.9
"720201","980003",0.6
"720202","980003",0
"720203","980003",0
"720204","980003",0.5
"720205","980003",0
"720300","980003",0
"730101","980003",1
"730102","980003",40.7
"730103","980003",88.7
"730104","980003",91.3
"730105","980003",192.1
"730106","980003",23.6
"730107","980003",6.5
"730108","980003",0
"730109","980003",-24
"730200","980003",96
"730301","980003",12.2
"730302","980003",0.6
"730303","980003",11.1
"740000","980003",38.9
"750001","980003",17.7
"750002","980003",10.1
"750003","980003",0.1
"760101","980003",0.9
"760102","980003",0
"760201","980003",0.9
"760202","980003",0
"760203","980003",0
"760204","980003",0
"760205","980003",0
"760206","980003",0
"770100","980003",0
"770200","980003",0
"770301","980003",0
"770302","980003",0
"770401","980003",0
"770402","980003",100.4
"770403","980003",-501.7
"770501","980003",90.6
"770502","980003",0
"770503","980003",0
"770504","980003",0
"770600","980003",0
"770700","980003",0
"770800","980003",0
"770900","980003",0
"780100","980003",36.5
"780500","980003",0
"790300","980003",1.4
"800000","980003",28.7
"810001","980003",0
"810002","980003",13
"820000","980003",4775.6
"830001","980003",0
"840000","980003",0
"850000","980003",0
"880000","980003",0
"890000","980003",0
"900000","980003",0
"010100","991001",0
"010200","991001",31
"010301","991001",0
"010302","991001",0
"020100","991001",0
"020201","991001",0
"020202","991001",0
"020203","991001",1.9
"020300","991001",0
"020401","991001",11.8
"020402","991001",0
"020501","991001",28.7
"020502","991001",0
"020503","991001",0
"020600","991001",0
"020702","991001",0
"030001","991001",0
"030002","991001",10.8
"040001","991001",0
"040002","991001",38.7
"050000","991001",0
"060100","991001",0
"060200","991001",0
"070000","991001",6.6
"080000","991001",0
"090001","991001",0
"090002","991001",0
"090003","991001",0
"090004","991001",0
"100000","991001",0
"110101","991001",0
"110102","991001",0
"110103","991001",0
"110104","991001",0
"110105","991001",0
"110106","991001",0
"110107","991001",0
"110201","991001",0
"110202","991001",0
"110203","991001",0
"110204","991001",0
"110205","991001",0
"110206","991001",0
"110207","991001",0
"110231","991001",1165
"110232","991001",438
"110241","991001",0
"110250","991001",0
"110301","991001",0
"110302","991001",0
"110303","991001",0
"110304","991001",6
"110305","991001",0
"110306","991001",9
"110307","991001",50
"110308","991001",0
"110400","991001",0
"110501","991001",0
"110502","991001",0
"110601","991001",0
"110602","991001",0
"110603","991001",0
"110701","991001",0
"110702","991001",0
"110703","991001",0
"110704","991001",0
"120100","991001",0
"120201","991001",1031.6
"120202","991001",0
"120203","991001",0
"120204","991001",0
"120205","991001",0
"120206","991001",0
"120207","991001",0
"120208","991001",0
"120209","991001",0
"120210","991001",0
"120211","991001",0
"120212","991001",0
"120213","991001",0
"120214","991001",0
"120215","991001",0
"120216","991001",0
"130100","991001",0
"130200","991001",0
"130300","991001",0
"130500","991001",0.2
"130600","991001",0
"130700","991001",0
"140101","991001",270.4
"140102","991001",84.4
"140105","991001",42.2
"140200","991001",19.1
"140300","991001",18.7
"140400","991001",7.4
"140500","991001",41
"140600","991001",135.3
"140700","991001",16.3
"140800","991001",16.8
"140900","991001",108.4
"141000","991001",11.2
"141100","991001",12.6
"141200","991001",47.5
"141301","991001",40.4
"141302","991001",1.8
"141401","991001",3.9
"141402","991001",15
"141403","991001",5.2
"141501","991001",1.6
"141502","991001",3.9
"141600","991001",0.9
"141700","991001",0.3
"141801","991001",81.6
"141802","991001",21.4
"141803","991001",0.6
"141900","991001",11.5
"142001","991001",4.8
"142002","991001",1.9
"142003","991001",0
"142004","991001",1.5
"142101","991001",0
"142102","991001",0
"142103","991001",0.3
"142104","991001",0.3
"142200","991001",24.7
"142300","991001",5.5
"142400","991001",0
"142500","991001",0
"142600","991001",0
"142700","991001",0
"142800","991001",90
"142900","991001",19.4
"143000","991001",0
"143100","991001",1.6
"143201","991001",0
"143202","991001",43.6
"150101","991001",0
"150102","991001",0
"150103","991001",0
"150200","991001",0
"160100","991001",2.9
"160200","991001",0
"160300","991001",0
"160400","991001",0
"170100","991001",1.5
"170600","991001",0
"170700","991001",0
"170900","991001",1
"171001","991001",6
"171100","991001",0
"180101","991001",0
"180102","991001",0
"180300","991001",0
"180400","991001",157.2
"190100","991001",2.2
"190200","991001",65.4
"190301","991001",0
"190302","991001",2.6
"190303","991001",0
"190304","991001",0
"190305","991001",0
"190306","991001",2.4
"200100","991001",0
"200200","991001",0
"200300","991001",0
"200400","991001",0
"200501","991001",0
"200502","991001",0
"200600","991001",0
"200701","991001",0
"200702","991001",0
"200703","991001",0
"200800","991001",0
"200901","991001",0
"200903","991001",3.2
"200904","991001",0.9
"210000","991001",0
"220101","991001",2
"220102","991001",0
"220103","991001",0
"220200","991001",0
"220300","991001",0.2
"220400","991001",8.2
"230100","991001",0.6
"230200","991001",13.7
"230300","991001",1.9
"230400","991001",0.6
"230500","991001",1.1
"230600","991001",3.7
"230700","991001",55
"240100","991001",0
"240400","991001",32.2
"240500","991001",103.8
"240701","991001",37.2
"240702","991001",26.7
"240703","991001",15.8
"240705","991001",1.1
"240706","991001",25.5
"240800","991001",14.8
"250000","991001",58
"260100","991001",2.5
"260200","991001",36.7
"260301","991001",1.3
"260302","991001",0
"260400","991001",6.5
"260501","991001",264.6
"260601","991001",125.3
"260602","991001",18.3
"260700","991001",0
"260802","991001",0
"260803","991001",0
"260806","991001",1.8
"270100","991001",1270.3
"270201","991001",3.8
"270300","991001",18.2
"270401","991001",0
"270402","991001",2.3
"270403","991001",0
"270404","991001",0
"270405","991001",0
"270406","991001",11.3
"280100","991001",0
"280200","991001",0
"280300","991001",0
"280400","991001",0
"290100","991001",2763.4
"290201","991001",16.9
"290202","991001",5
"290203","991001",59.8
"290300","991001",7.4
"300000","991001",27.1
"310101","991001",72.9
"310102","991001",23.4
"310103","991001",0
"310200","991001",0
"310300","991001",0
"320100","991001",4.7
"320200","991001",0
"320300","991001",131.1
"320400","991001",498.7
"320500","991001",3.2
"320600","991001",0.3
"330001","991001",0
"340100","991001",0
"340201","991001",7.9
"340202","991001",11.3
"340301","991001",0
"340302","991001",0.5
"340303","991001",0
"340304","991001",0
"340305","991001",0
"350100","991001",27.9
"350200","991001",0
"360100","991001",0
"360200","991001",0
"360300","991001",0
"360400","991001",0
"360500","991001",0
"360600","991001",0
"360701","991001",1.4
"360702","991001",0
"360800","991001",0
"360900","991001",5.6
"361000","991001",0
"361100","991001",0
"361200","991001",0
"361300","991001",0
"361400","991001",2.4
"361500","991001",0
"361600","991001",1.2
"361700","991001",0
"361900","991001",0
"362000","991001",0
"362100","991001",0
"362200","991001",0
"370101","991001",0
"370102","991001",0
"370103","991001",0.9
"370200","991001",0
"370300","991001",0
"370401","991001",0.9
"370402","991001",0
"380100","991001",0
"380400","991001",0
"380501","991001",0
"380700","991001",0
"380800","991001",0
"380900","991001",0
"381000","991001",0
"381100","991001",28.5
"381200","991001",0
"381300","991001",0
"381400","991001",0
"390100","991001",1.2
"390200","991001",0
"400100","991001",0
"400200","991001",0
"400300","991001",0
"400400","991001",0
"400500","991001",0
"400600","991001",0.9
"400700","991001",0
"400800","991001",0
"400901","991001",0
"400902","991001",0
"410100","991001",2.6
"410201","991001",0
"410202","991001",3.1
"410203","991001",2.8
"420100","991001",40.4
"420201","991001",5.1
"420202","991001",2.6
"420300","991001",0.8
"420401","991001",0
"420402","991001",0
"420500","991001",2.2
"420700","991001",0
"420800","991001",0
"421000","991001",0
"421100","991001",6.8
"430100","991001",0
"430200","991001",0
"440001","991001",7.4
"440002","991001",1.3
"450100","991001",0
"450200","991001",0
"450300","991001",0
"460100","991001",0
"460200","991001",0
"460300","991001",0
"460400","991001",1.2
"470100","991001",7.5
"470200","991001",0
"470300","991001",2.5
"470401","991001",1.3
"470402","991001",0
"470404","991001",0
"470405","991001",0
"470500","991001",0
"480100","991001",0
"480200","991001",0
"480300","991001",0
"480400","991001",0
"480500","991001",0
"480600","991001",0
"490100","991001",0
"490200","991001",0
"490300","991001",0.5
"490500","991001",0
"490600","991001",0
"490700","991001",2
"490800","991001",0
"500100","991001",0
"500200","991001",0
"500300","991001",1.4
"500400","991001",8.9
"510102","991001",2.9
"510103","991001",26.9
"510104","991001",20.7
"510400","991001",12.2
"520100","991001",0
"520200","991001",5.8
"520300","991001",7.8
"520400","991001",0
"520500","991001",6.7
"530200","991001",0
"530300","991001",0
"530400","991001",10.9
"530500","991001",2.3
"530700","991001",0
"530800","991001",0
"540100","991001",18.7
"540200","991001",11.6
"540300","991001",4.4
"540400","991001",5.7
"540500","991001",2.6
"540700","991001",7.5
"550100","991001",33
"550200","991001",12.2
"550300","991001",0
"560100","991001",3.2
"560200","991001",1.1
"560300","991001",51.4
"560500","991001",1.2
"570100","991001",0
"570200","991001",4.5
"570300","991001",2.7
"580100","991001",0.9
"580200","991001",2.3
"580400","991001",3
"580600","991001",0
"580700","991001",0.4
"590100","991001",0
"590200","991001",0
"590301","991001",33.9
"590302","991001",23
"600100","991001",0
"600200","991001",0
"600400","991001",0
"610100","991001",0
"610200","991001",0
"610300","991001",0
"610500","991001",0
"610601","991001",0
"610603","991001",0
"610700","991001",0
"620101","991001",108.8
"620102","991001",5.1
"620200","991001",71.3
"620300","991001",0
"620400","991001",551.5
"620500","991001",904.1
"620600","991001",17.6
"620700","991001",1.8
"620800","991001",16.5
"620900","991001",259.5
"621000","991001",6.1
"621100","991001",2
"630200","991001",110.7
"630300","991001",744.4
"640101","991001",0
"640102","991001",0
"640104","991001",1.6
"640105","991001",0
"640200","991001",0
"640301","991001",4.2
"640302","991001",0
"640400","991001",1.5
"640501","991001",6.2
"640502","991001",3.9
"640503","991001",7.6
"640504","991001",30.9
"640700","991001",2.3
"640800","991001",8.7
"640900","991001",0
"641000","991001",0
"641100","991001",0
"641200","991001",12.8
"650100","991001",53.9
"650200","991001",14.8
"650300","991001",152.3
"650400","991001",5.8
"650500","991001",212.3
"650600","991001",2.1
"650701","991001",0
"650702","991001",2.9
"660000","991001",191.1
"670000","991001",0
"680100","991001",1435.6
"680200","991001",259
"680301","991001",155.8
"680302","991001",98.1
"690100","991001",1949.3
"690200","991001",18.2
"700100","991001",0
"700200","991001",0
"700300","991001",0
"700400","991001",16.6
"700500","991001",0
"710100","991001",0
"710201","991001",165.6
"710202","991001",0
"720100","991001",194.8
"720201","991001",100.9
"720202","991001",0
"720203","991001",0
"720204","991001",311.4
"720205","991001",0
"720300","991001",0
"730101","991001",10
"730102","991001",145.1
"730103","991001",102.8
"730104","991001",1033.7
"730105","991001",447.5
"730106","991001",227.6
"730107","991001",473.5
"730108","991001",0
"730109","991001",270.4
"730200","991001",0
"730301","991001",177.5
"730302","991001",3.2
"730303","991001",37.7
"740000","991001",470.2
"750001","991001",32.7
"750002","991001",15.2
"750003","991001",0.4
"760101","991001",1.5
"760102","991001",0
"760201","991001",2.9
"760202","991001",0
"760203","991001",0
"760204","991001",0
"760205","991001",0
"760206","991001",0
"770100","991001",794.8
"770200","991001",-29152.6
"770301","991001",0
"770302","991001",-4406.6
